16,3,210.26,251.86,94.26999999999998,40.45999999999998,1,1,1.0
17,2,492.98,295.93,93.04999999999995,51.94,1,1,1.0
17,3,210.26,251.95,94.26999999999998,40.43000000000001,1,1,1.0
18,2,475.48,298.8,94.78999999999996,52.22999999999996,1,1,1.0
18,3,210.26,252.03,94.26999999999998,40.41999999999999,1,1,1.0
19,2,457.97,301.67,96.52999999999997,52.52999999999997,1,1,1.0
19,3,210.26,252.11,94.26999999999998,40.39999999999998,1,1,1.0
20,2,440.33,304.47,98.02000000000004,53.17999999999995,1,1,1.0
20,3,210.26,252.19,94.26999999999998,40.389999999999986,1,1,1.0
21,2,422.69,307.26,99.51000000000005,53.84000000000003,1,1,1.0
21,3,210.26,252.27,94.26999999999998,40.369999999999976,1,1,1.0
22,2,405.04,310.06,101.00999999999999,54.49000000000001,1,1,1.0
22,3,210.26,252.35,94.26999999999998,40.349999999999994,1,1,1.0
23,2,387.4,312.86,102.5,55.139999999999986,1,1,1.0
23,3,210.26,252.43,94.26999999999998,40.339999999999975,1,1,1.0
24,2,367.43,316.13,104.90999999999997,56.50999999999999,1,1,1.0
24,3,210.26,252.51,94.26999999999998,40.31999999999999,1,1,1.0
25,2,347.46,319.4,107.32,57.879999999999995,1,1,1.0
25,3,210.26,252.59,94.26999999999998,40.309999999999974,1,1,1.0
26,2,327.49,322.66,109.73000000000002,59.25999999999999,1,1,1.0
26,3,210.26,252.68,94.26999999999998,40.27999999999997,1,1,1.0
27,2,307.52,325.93,112.14000000000004,60.629999999999995,1,1,1.0
27,3,210.26,252.76,94.26999999999998,40.26999999999998,1,1,1.0
28,2,287.56,329.2,114.54000000000002,62.0,1,1,1.0
28,3,210.26,252.84,94.26999999999998,40.24999999999997,1,1,1.0
29,2,265.35,332.47,117.46999999999997,63.20999999999998,1,1,1.0
29,3,210.26,252.92,94.26999999999998,40.22999999999999,1,1,1.0
30,2,243.14,335.74,120.40000000000003,64.42000000000002,1,1,1.0
30,3,210.26,253.0,94.26999999999998,40.22000000000003,1,1,1.0
31,2,220.94,339.01,123.32,65.63,1,1,1.0
31,3,210.26,253.08,94.26999999999998,40.19999999999996,1,1,1.0
32,2,198.73,342.28,126.25000000000003,66.84000000000003,1,1,1.0
32,3,210.26,253.16,94.26999999999998,40.190000000000026,1,1,1.0
33,2,176.53,345.55,129.17,68.05000000000001,1,1,1.0
33,3,210.26,253.24,94.26999999999998,40.170000000000016,1,1,1.0
34,2,150.27,350.29,133.75999999999996,69.63,1,1,1.0
34,3,210.26,253.32,94.26999999999998,40.160000000000025,1,1,1.0
35,2,124.02,355.04,138.35000000000002,71.19,1,1,1.0
35,3,210.26,253.4,94.26999999999998,40.140000000000015,1,1,1.0
36,2,97.76,359.78,142.94,72.77000000000004,1,1,1.0
36,3,210.26,253.49,94.26999999999998,40.120000000000005,1,1,1.0
37,2,71.51,364.52,147.51999999999998,74.35000000000002,1,1,1.0
37,3,210.26,253.57,94.26999999999998,40.10000000000002,1,1,1.0
38,2,45.25,369.26,152.12,75.92000000000002,1,1,1.0
38,3,210.26,253.65,94.26999999999998,40.08000000000001,1,1,1.0
39,2,19.0,374.0,156.7,77.5,1,1,1.0
39,3,210.26,253.73,94.26999999999998,40.07000000000002,1,1,1.0
40,2,9.5,379.16,141.25,77.5,1,1,1.0
40,3,210.26,253.81,94.26999999999998,40.05000000000001,1,1,1.0
41,2,0.0,384.33,125.8,77.5,1,1,1.0
41,3,210.26,253.89,94.26999999999998,40.04000000000002,1,1,1.0
42,2,0.0,386.91,100.85,74.5,1,1,1.0
42,3,210.26,253.97,94.26999999999998,40.02000000000001,1,1,1.0
43,3,210.26,254.05,94.26999999999998,40.00999999999999,1,1,1.0
44,3,210.26,254.13,94.26999999999998,39.99000000000001,1,1,1.0
45,3,210.26,254.22,94.26999999999998,39.96000000000001,1,1,1.0
46,3,210.26,254.3,94.26999999999998,39.94999999999999,1,1,1.0
47,3,210.26,254.38,94.26999999999998,39.93000000000001,1,1,1.0
48,3,210.26,254.46,94.26999999999998,39.91999999999999,1,1,1.0
49,3,210.26,254.54,94.26999999999998,39.900000000000006,1,1,1.0
50,3,210.26,254.62,94.26999999999998,39.889999999999986,1,1,1.0
51,3,210.26,254.7,94.26999999999998,39.870000000000005,1,1,1.0
52,3,210.26,254.78,94.26999999999998,39.849999999999994,1,1,1.0
53,3,210.26,254.86,94.26999999999998,39.839999999999975,1,1,1.0
54,3,210.26,254.95,94.26999999999998,39.81,1,1,1.0
55,3,210.26,255.03,94.26999999999998,39.79999999999998,1,1,1.0
56,3,210.26,255.11,94.26999999999998,39.77999999999997,1,1,1.0
57,3,210.26,255.19,94.26999999999998,39.76999999999998,1,1,1.0
58,3,210.26,255.27,94.26999999999998,39.74999999999997,1,1,1.0
59,3,210.26,255.35,94.26999999999998,39.73999999999998,1,1,1.0
60,3,210.26,255.43,94.26999999999998,39.71999999999997,1,1,1.0
61,3,210.26,255.51,94.26999999999998,39.69999999999999,1,1,1.0
62,3,210.26,255.59,94.26999999999998,39.68999999999997,1,1,1.0
63,3,210.26,255.68,94.26999999999998,39.65999999999997,1,1,1.0
64,4,893.7,227.08,66.29999999999995,76.05999999999997,1,1,1.0
64,5,888.33,245.29,27.84999999999991,31.07000000000002,1,1,1.0
64,3,210.26,255.76,94.26999999999998,39.650000000000034,1,1,1.0
65,4,886.58,227.52,73.41999999999996,77.06999999999996,1,1,1.0
65,5,881.37,246.18,30.16999999999996,30.879999999999995,1,1,1.0
65,3,210.26,255.84,94.26999999999998,39.630000000000024,1,1,1.0
66,4,879.46,227.97,80.53999999999996,78.07000000000002,1,1,1.0
66,5,874.41,247.08,32.48000000000002,30.68999999999997,1,1,1.0
66,3,210.26,255.92,94.26999999999998,39.62000000000003,1,1,1.0
67,4,872.34,228.41,87.65999999999997,79.08000000000001,1,1,1.0
67,5,867.44,247.97,34.799999999999955,30.51000000000002,1,1,1.0
67,3,210.26,256.0,94.26999999999998,39.60000000000002,1,1,1.0
68,4,865.22,228.85,94.77999999999997,80.09,1,1,1.0
68,5,860.48,248.86,37.110000000000014,30.329999999999984,1,1,1.0
68,3,210.26,255.92,94.26999999999998,39.76000000000002,1,1,1.0
69,4,858.1,229.29,101.89999999999998,81.1,1,1,1.0
69,5,853.52,249.76,39.430000000000064,30.129999999999995,1,1,1.0
69,3,210.26,255.84,94.26999999999998,39.91999999999999,1,1,1.0
70,4,850.98,229.73,109.01999999999998,82.10999999999999,1,1,1.0
70,5,846.56,250.65,41.74000000000001,29.950000000000017,1,1,1.0
70,3,210.26,255.76,94.26999999999998,40.079999999999984,1,1,1.0
71,4,843.86,230.18,116.13999999999999,83.11000000000001,1,1,1.0
71,5,839.27,251.08,41.75,29.52000000000001,1,1,1.0
71,3,210.26,255.68,94.26999999999998,40.24000000000001,1,1,1.0
72,4,836.74,230.62,123.25999999999999,84.12,1,1,1.0
72,5,831.99,251.51,41.74000000000001,29.090000000000032,1,1,1.0
72,3,210.26,255.6,94.26999999999998,40.400000000000006,1,1,1.0
73,4,829.62,231.06,130.38,85.13,1,1,1.0
73,5,824.7,251.94,41.75,28.660000000000025,1,1,1.0
73,3,210.26,255.52,94.26999999999998,40.559999999999974,1,1,1.0
74,4,822.5,231.5,137.5,86.13999999999999,1,1,1.0
74,5,817.42,252.37,41.74000000000001,28.230000000000018,1,1,1.0
74,3,210.26,255.44,94.26999999999998,40.72000000000003,1,1,1.0
75,4,815.38,231.95,144.62,87.13999999999999,1,1,1.0
75,5,810.14,252.8,41.74000000000001,27.80000000000001,1,1,1.0
75,3,210.26,255.36,94.26999999999998,40.879999999999995,1,1,1.0
76,4,808.26,232.39,151.74,88.16000000000003,1,1,1.0
76,5,800.49,254.3,41.75,27.80000000000001,1,1,1.0
76,3,210.26,255.28,94.26999999999998,41.03999999999999,1,1,1.0
77,4,801.14,232.83,158.86,89.16999999999999,1,1,1.0
77,5,790.85,255.8,41.75,27.80000000000001,1,1,1.0
77,3,210.26,255.2,94.26999999999998,41.19999999999999,1,1,1.0
78,4,794.01,233.27,165.99,90.17999999999998,1,1,1.0
78,5,781.21,257.3,41.75,27.80000000000001,1,1,1.0
78,3,210.26,255.12,94.26999999999998,41.360000000000014,1,1,1.0
79,4,786.89,233.71,167.40999999999997,91.18999999999997,1,1,1.0
79,5,771.57,258.8,41.75,27.80000000000001,1,1,1.0
79,6,947.25,234.58,12.75,35.349999999999994,1,1,1.0
79,3,210.26,255.04,94.26999999999998,41.52000000000001,1,1,1.0
80,4,779.77,234.16,168.43000000000006,92.19000000000003,1,1,1.0
80,5,761.93,260.3,41.75,27.80000000000001,1,1,1.0
80,6,936.32,235.44,17.899999999999977,34.28000000000003,1,1,1.0
80,3,210.26,254.96,94.26999999999998,41.67999999999998,1,1,1.0
81,4,772.65,234.6,169.14999999999998,93.20000000000002,1,1,1.0
81,5,751.76,260.83,41.74000000000001,27.80000000000001,1,1,1.0
81,6,925.39,236.31,23.050000000000068,33.20999999999998,1,1,1.0
81,3,210.26,254.88,94.26999999999998,41.84000000000003,1,1,1.0
82,4,762.8,235.46,173.10000000000002,94.97999999999999,1,1,1.0
82,5,741.58,261.37,41.74000000000001,27.80000000000001,1,1,1.0
82,6,914.46,237.17,28.199999999999932,32.140000000000015,1,1,1.0
82,3,210.26,254.8,94.26999999999998,42.0,1,1,1.0
83,4,752.94,236.32,177.05999999999995,96.75999999999999,1,1,1.0
83,5,731.4,261.9,41.75,27.80000000000001,1,1,1.0
83,6,903.53,238.04,33.35000000000002,31.07000000000002,1,1,1.0
83,3,210.26,254.78,94.26999999999998,41.940000000000026,1,1,1.0
84,4,743.09,237.18,181.01,98.54000000000002,1,1,1.0
84,5,721.23,262.44,41.74000000000001,27.80000000000001,1,1,1.0
84,6,892.6,238.9,38.5,29.99999999999997,1,1,1.0
84,3,210.26,254.75,94.26999999999998,41.89999999999998,1,1,1.0
85,4,733.23,238.04,184.97000000000003,100.32000000000002,1,1,1.0
85,5,710.34,262.98,42.26999999999998,28.149999999999977,1,1,1.0
85,6,886.38,239.33,38.940000000000055,30.849999999999994,1,1,1.0
85,3,210.26,254.73,94.26999999999998,41.84,1,1,1.0
86,4,723.38,238.9,187.81000000000006,102.1,1,1,1.0
86,5,699.44,263.53,42.809999999999945,28.5,1,1,1.0
86,6,880.16,239.76,39.370000000000005,31.69999999999999,1,1,1.0
86,3,210.26,254.71,94.26999999999998,41.78,1,1,1.0
87,4,713.52,239.76,190.65999999999997,103.88,1,1,1.0
87,5,688.55,264.07,43.33000000000004,28.850000000000023,1,1,1.0
87,6,873.94,240.19,39.809999999999945,32.55000000000001,1,1,1.0
87,3,210.26,254.68,94.26999999999998,41.74000000000001,1,1,1.0
88,4,703.67,240.62,193.5,105.65999999999997,1,1,1.0
88,5,677.66,264.61,43.860000000000014,29.19999999999999,1,1,1.0
88,6,867.72,240.61,40.24000000000001,33.40999999999997,1,1,1.0
88,3,210.26,254.66,94.26999999999998,41.67999999999998,1,1,1.0
89,4,693.81,241.48,196.35000000000002,107.44000000000003,1,1,1.0
89,5,666.77,265.16,44.389999999999986,29.539999999999964,1,1,1.0
89,6,861.5,241.04,40.67999999999995,34.26000000000002,1,1,1.0
89,3,210.26,254.64,94.26999999999998,41.629999999999995,1,1,1.0
90,4,683.96,242.34,199.18999999999994,109.22,1,1,1.0
90,5,655.88,265.7,44.91999999999996,29.900000000000034,1,1,1.0
90,6,852.18,241.58,41.860000000000014,34.47,1,1,1.0
90,3,210.26,254.61,94.26999999999998,41.579999999999984,1,1,1.0
91,4,674.1,243.2,202.04999999999995,111.0,1,1,1.0
91,5,642.76,265.7,51.34000000000003,30.970000000000027,1,1,1.0
91,6,842.86,242.11,43.02999999999997,34.69,1,1,1.0
91,3,210.26,254.59,94.26999999999998,41.52000000000001,1,1,1.0
92,4,664.25,244.06,204.89,112.77999999999997,1,1,1.0
92,5,629.64,265.7,57.75999999999999,32.05000000000001,1,1,1.0
92,6,833.54,242.65,44.210000000000036,34.900000000000006,1,1,1.0
92,3,210.26,254.56,94.26999999999998,41.48000000000002,1,1,1.0
93,4,654.39,244.92,207.74,114.56000000000003,1,1,1.0
93,5,616.52,265.7,64.18000000000006,33.120000000000005,1,1,1.0
93,6,824.22,243.19,45.389999999999986,35.110000000000014,1,1,1.0
93,3,210.26,254.54,94.26999999999998,41.41999999999999,1,1,1.0
94,4,644.54,245.78,210.58000000000004,116.34,1,1,1.0
94,5,603.39,265.7,70.61000000000001,34.19999999999999,1,1,1.0
94,6,814.9,243.72,46.57000000000005,35.33000000000001,1,1,1.0
94,3,210.26,254.52,94.26999999999998,41.359999999999985,1,1,1.0
95,4,634.68,246.64,213.43000000000006,118.12,1,1,1.0
95,5,591.61,266.56,73.61000000000001,34.19999999999999,1,1,1.0
95,6,805.58,244.26,47.75,35.54000000000002,1,1,1.0
95,3,210.26,254.49,94.26999999999998,41.31999999999999,1,1,1.0
96,4,624.83,247.5,216.26999999999998,119.89999999999998,1,1,1.0
96,5,579.83,267.41,76.61000000000001,34.19999999999999,1,1,1.0
96,6,796.26,244.79,48.930000000000064,35.76000000000002,1,1,1.0
96,3,210.26,254.47,94.26999999999998,41.26000000000002,1,1,1.0
97,4,611.07,249.07,222.18999999999994,122.04000000000002,1,1,1.0
97,5,568.04,268.27,79.62,34.200000000000045,1,1,1.0
97,6,786.94,245.33,50.1099999999999,35.97,1,1,1.0
97,3,210.26,254.45,94.26999999999998,41.210000000000036,1,1,1.0
98,4,597.31,250.64,228.11,124.18,1,1,1.0
98,5,556.26,269.13,82.62,34.19999999999999,1,1,1.0
98,6,777.62,245.86,51.289999999999964,36.19,1,1,1.0
98,3,210.26,254.42,94.26999999999998,41.16,1,1,1.0
99,4,583.55,252.21,234.0300000000001,126.30999999999997,1,1,1.0
99,5,544.48,269.98,85.62,34.19999999999999,1,1,1.0
99,6,768.3,246.4,52.47000000000003,36.400000000000006,1,1,1.0
99,3,210.26,254.4,94.26999999999998,41.099999999999994,1,1,1.0
100,4,569.79,253.78,239.95000000000005,128.45000000000002,1,1,1.0
100,5,530.19,270.58,86.92999999999995,34.19999999999999,1,1,1.0
100,6,755.02,247.15,56.0,36.28999999999999,1,1,1.0
100,3,210.26,254.37,94.26999999999998,41.06,1,1,1.0
101,4,556.02,255.35,245.88,130.59,1,1,1.0
101,5,515.91,271.17,88.23000000000002,34.19999999999999,1,1,1.0
101,6,741.74,247.9,59.52999999999997,36.17999999999998,1,1,1.0
101,3,210.26,254.35,94.26999999999998,41.00000000000003,1,1,1.0
102,4,542.26,256.91,250.75,132.73999999999995,1,1,1.0
102,5,501.63,271.77,89.53999999999996,34.200000000000045,1,1,1.0
102,6,728.46,248.65,63.059999999999945,36.07000000000002,1,1,1.0
102,3,210.26,254.33,94.26999999999998,40.93999999999997,1,1,1.0
103,4,528.5,258.48,255.63,134.88,1,1,1.0
103,5,487.35,272.37,90.84000000000003,34.19,1,1,1.0
103,6,715.18,249.4,66.59000000000003,35.96000000000001,1,1,1.0
103,3,210.26,254.3,94.26999999999998,40.89999999999998,1,1,1.0
104,4,514.74,260.05,260.5,137.01,1,1,1.0
104,5,473.06,272.96,92.15000000000003,34.200000000000045,1,1,1.0
104,6,701.9,250.15,70.13,35.849999999999994,1,1,1.0
104,3,210.26,254.28,94.26999999999998,40.84,1,1,1.0
105,4,500.98,261.62,265.37,139.14999999999998,1,1,1.0
105,5,458.78,273.56,93.45000000000005,34.19999999999999,1,1,1.0
105,6,688.62,250.9,73.65999999999997,35.73999999999998,1,1,1.0
105,3,210.26,254.26,94.26999999999998,40.78000000000003,1,1,1.0
106,4,487.22,263.19,270.24,141.29000000000002,1,1,1.0
106,5,444.5,274.15,94.75999999999999,34.200000000000045,1,1,1.0
106,6,675.34,251.65,77.18999999999994,35.62999999999997,1,1,1.0
106,3,210.26,254.23,94.26999999999998,40.74000000000004,1,1,1.0
107,4,473.46,264.76,275.12000000000006,143.43,1,1,1.0
107,5,430.22,274.75,96.05999999999995,34.19999999999999,1,1,1.0
107,6,662.06,252.4,80.72000000000003,35.52000000000001,1,1,1.0
107,3,210.26,254.21,94.26999999999998,40.67999999999998,1,1,1.0
108,4,459.7,266.33,279.99000000000007,145.57,1,1,1.0
108,5,415.93,275.34,97.36999999999995,34.200000000000045,1,1,1.0
108,6,648.78,253.15,84.25,35.41,1,1,1.0
108,3,210.26,254.19,94.26999999999998,40.629999999999995,1,1,1.0
109,4,445.94,267.9,284.85999999999996,147.70000000000005,1,1,1.0
109,5,401.04,276.2,98.44,34.52000000000004,1,1,1.0
109,6,635.5,253.9,87.78999999999996,35.29999999999998,1,1,1.0
109,3,210.26,254.16,94.26999999999998,40.58000000000001,1,1,1.0
110,4,426.66,269.88,293.31,150.92000000000002,1,1,1.0
110,5,386.15,277.05,99.51000000000005,34.849999999999966,1,1,1.0
110,6,621.58,254.57,89.25,35.829999999999984,1,1,1.0
110,3,210.26,254.14,94.26999999999998,40.52000000000004,1,1,1.0
111,4,407.37,271.85,301.76,154.14,1,1,1.0
111,5,371.26,277.91,100.57999999999998,35.16999999999996,1,1,1.0
111,6,607.65,255.24,90.73000000000002,36.360000000000014,1,1,1.0
111,3,210.26,254.11,94.26999999999998,40.47999999999996,1,1,1.0
112,4,388.09,273.83,310.21,157.35000000000002,1,1,1.0
112,5,356.37,278.76,101.64999999999998,35.49000000000001,1,1,1.0
112,6,593.73,255.91,92.19999999999993,36.890000000000015,1,1,1.0
112,7,918.33,214.23,41.66999999999996,56.77000000000001,1,1,1.0
112,3,210.26,254.09,94.26999999999998,40.41999999999999,1,1,1.0
113,4,368.81,275.81,318.66,160.56,1,1,1.0
113,5,341.48,279.62,102.71999999999997,35.81,1,1,1.0
113,6,579.8,256.58,93.67000000000007,37.420000000000016,1,1,1.0
113,7,913.51,214.66,46.49000000000001,56.97999999999999,1,1,1.0
113,3,210.26,254.07,94.26999999999998,40.360000000000014,1,1,1.0
114,4,349.53,277.78,327.1,163.78000000000003,1,1,1.0
114,5,326.59,280.48,103.79000000000002,36.129999999999995,1,1,1.0
114,6,565.88,257.25,95.13999999999999,37.94999999999999,1,1,1.0
114,7,908.69,215.1,51.309999999999945,57.190000000000026,1,1,1.0
114,3,210.26,254.04,94.26999999999998,40.32000000000002,1,1,1.0
115,4,330.25,279.76,335.54999999999995,166.99,1,1,1.0
115,5,311.71,281.33,104.85000000000002,36.460000000000036,1,1,1.0
115,6,551.95,257.91,96.62,38.48999999999995,1,1,1.0
115,7,903.87,215.54,56.129999999999995,57.390000000000015,1,1,1.0
115,3,210.26,254.02,94.26999999999998,40.25999999999996,1,1,1.0
116,4,310.97,281.74,343.0,170.2,1,1,1.0
116,5,296.82,282.19,105.92000000000002,36.78000000000003,1,1,1.0
116,6,538.03,258.58,98.09000000000003,39.02000000000004,1,1,1.0
116,7,899.05,215.98,60.950000000000045,57.59,1,1,1.0
116,3,210.26,254.0,94.26999999999998,40.20999999999998,1,1,1.0
117,4,291.68,283.72,350.46,173.40999999999997,1,1,1.0
117,5,281.93,283.04,106.99000000000001,37.10999999999996,1,1,1.0
117,6,524.1,259.25,99.55999999999995,39.55000000000001,1,1,1.0
117,7,894.22,216.41,65.77999999999997,57.79999999999998,1,1,1.0
117,3,210.26,253.97,94.26999999999998,40.16,1,1,1.0
118,4,272.4,285.69,357.90999999999997,176.63,1,1,1.0
118,5,267.04,283.9,108.06,37.420000000000016,1,1,1.0
118,6,509.42,260.22,101.18,39.96999999999997,1,1,1.0
118,7,889.4,216.85,70.60000000000002,58.01000000000002,1,1,1.0
118,3,210.26,253.95,94.26999999999998,40.10000000000002,1,1,1.0
119,4,253.12,287.67,365.37,179.84999999999997,1,1,1.0
119,5,250.33,285.29,109.12999999999997,37.849999999999966,1,1,1.0
119,6,494.74,261.18,102.78999999999996,40.39999999999998,1,1,1.0
119,7,884.58,217.29,71.14999999999998,58.21000000000001,1,1,1.0
119,3,210.26,253.92,94.26999999999998,40.06000000000003,1,1,1.0
120,4,233.84,289.65,372.81999999999994,183.06,1,1,1.0
120,5,233.61,286.68,110.20999999999998,38.29000000000002,1,1,1.0
120,6,480.06,262.15,104.40000000000003,40.82000000000005,1,1,1.0
120,7,879.76,217.73,71.69000000000005,58.41,1,1,1.0
120,3,210.26,253.9,94.26999999999998,39.99999999999997,1,1,1.0
121,4,214.56,291.62,380.27000000000004,186.27999999999997,1,1,1.0
121,5,216.9,288.07,111.28,38.72000000000003,1,1,1.0
121,6,465.38,263.11,106.00999999999999,41.25,1,1,1.0
121,7,874.94,218.16,72.2399999999999,58.619999999999976,1,1,1.0
121,3,210.26,253.67,94.26999999999998,40.05000000000004,1,1,1.0
122,4,195.28,293.6,387.72,189.48999999999995,1,1,1.0
122,5,200.19,289.46,112.35000000000002,39.150000000000034,1,1,1.0
122,6,450.7,264.07,107.62000000000006,41.68000000000001,1,1,1.0
122,7,870.12,218.6,72.77999999999997,58.83000000000001,1,1,1.0
122,3,210.26,253.44,94.26999999999998,40.10000000000002,1,1,1.0
123,4,169.27,296.05,399.96000000000004,194.07999999999998,1,1,1.0
123,5,183.48,290.85,113.41999999999999,39.579999999999984,1,1,1.0
123,6,436.02,265.04,109.23000000000002,42.099999999999966,1,1,1.0
123,7,864.05,218.87,73.94000000000005,59.44999999999999,1,1,1.0
123,3,210.26,253.2,94.26999999999998,40.150000000000034,1,1,1.0
124,4,143.26,298.5,412.19000000000005,198.68,1,1,1.0
124,5,166.77,292.24,114.48999999999998,40.00999999999999,1,1,1.0
124,6,421.34,266.0,110.83999999999997,42.52999999999997,1,1,1.0
124,7,857.98,219.13,75.10000000000002,60.079999999999984,1,1,1.0
124,3,210.26,252.97,94.26999999999998,40.20000000000002,1,1,1.0
125,4,117.24,300.95,424.43999999999994,203.27000000000004,1,1,1.0
125,5,150.06,293.63,115.56,40.44,1,1,1.0
125,6,406.66,266.97,112.44999999999999,42.94999999999999,1,1,1.0
125,7,851.91,219.4,76.26999999999998,60.71000000000001,1,1,1.0
125,3,210.26,252.74,94.26999999999998,40.25,1,1,1.0
126,4,91.23,303.39,436.67999999999995,207.88,1,1,1.0
126,5,133.35,295.02,116.63,40.870000000000005,1,1,1.0
126,6,391.98,267.93,114.07,43.379999999999995,1,1,1.0
126,7,845.84,219.67,77.42999999999995,61.33000000000001,1,1,1.0
126,3,210.26,252.51,94.26999999999998,40.30000000000001,1,1,1.0
127,4,65.22,305.84,448.91999999999996,212.46999999999997,1,1,1.0
127,5,116.64,296.41,117.7,41.299999999999955,1,1,1.0
127,6,377.3,268.9,115.68,43.80000000000001,1,1,1.0
127,7,839.77,219.93,78.59000000000003,61.95999999999998,1,1,1.0
127,3,210.26,252.27,94.26999999999998,40.359999999999985,1,1,1.0
128,4,39.21,308.29,461.15000000000003,217.07,1,1,1.0
128,5,99.93,297.8,118.76999999999998,41.72999999999996,1,1,1.0
128,6,361.64,269.7,116.74000000000001,44.74000000000001,1,1,1.0
128,7,833.7,220.2,79.75,62.579999999999984,1,1,1.0
128,3,210.26,252.04,94.26999999999998,40.400000000000006,1,1,1.0
129,4,13.2,310.74,473.39,221.65999999999997,1,1,1.0
129,5,81.35,298.87,120.92000000000002,42.44999999999999,1,1,1.0
129,6,345.98,270.5,117.81,45.68000000000001,1,1,1.0
129,7,827.63,220.47,80.90999999999997,63.21000000000001,1,1,1.0
129,3,210.26,251.81,94.26999999999998,40.44999999999999,1,1,1.0
130,4,6.6,313.95,463.39,221.66000000000003,1,1,1.0
130,5,62.78,299.93,123.05000000000001,43.170000000000016,1,1,1.0
130,6,330.31,271.31,118.88,46.60000000000002,1,1,1.0
130,7,821.56,220.73,82.07000000000005,63.84,1,1,1.0
130,3,210.26,251.58,94.26999999999998,40.49999999999997,1,1,1.0
131,4,0.0,317.17,453.38,221.66000000000003,1,1,1.0
131,5,44.2,301.0,125.2,43.889999999999986,1,1,1.0
131,6,314.65,272.11,119.95000000000005,47.539999999999964,1,1,1.0
131,7,815.49,221.0,83.24000000000001,64.45999999999998,1,1,1.0
131,3,210.26,251.34,94.26999999999998,40.559999999999974,1,1,1.0
132,4,0.0,320.26,433.87,218.70000000000005,1,1,1.0
132,5,27.1,301.0,126.20000000000002,47.10000000000002,1,1,1.0
132,6,298.99,272.91,121.00999999999999,48.47999999999996,1,1,1.0
132,7,809.42,221.27,84.40000000000009,65.08000000000001,1,1,1.0
132,3,210.26,251.11,94.26999999999998,40.610000000000014,1,1,1.0
133,4,0.0,323.36,415.55,215.73000000000002,1,1,1.0
133,5,5.0,302.1,133.84,47.06999999999999,1,1,1.0
133,6,283.33,273.72,122.08000000000004,49.40999999999997,1,1,1.0
133,7,803.35,221.53,85.55999999999995,65.72,1,1,1.0
133,3,210.26,250.88,94.26999999999998,40.660000000000025,1,1,1.0
134,4,0.0,326.45,397.24,212.77000000000004,1,1,1.0
134,5,0.0,303.14,124.38,47.110000000000014,1,1,1.0
134,6,267.66,274.52,123.14999999999998,50.34000000000003,1,1,1.0
134,7,797.28,221.8,86.72000000000003,66.33999999999997,1,1,1.0
